,ds,yhat,yhat_lower,yhat_upper,users
16761,2019-01-28 09:00:00,141.9563940741531,100.18863658887526,184.8224467631035,123.0
16762,2019-01-28 10:00:00,157.03328055910205,114.12169336858824,198.02090526131613,150.0
16763,2019-01-28 11:00:00,167.1101423529604,120.51960801918179,206.7988471342319,246.0
16764,2019-01-28 12:00:00,173.5579871988612,132.52956506359274,210.9463904794977,215.0
16765,2019-01-28 13:00:00,178.76248917763257,140.91025877712053,221.925261593327,251.0
16766,2019-01-28 14:00:00,182.80967677939788,141.3436152884299,224.18951847460104,258.0
16767,2019-01-28 15:00:00,183.35939187964243,144.64451888316094,227.64103458944453,260.0
16768,2019-01-28 16:00:00,178.95531220527505,136.38445158150304,220.76873869387347,240.0
16769,2019-01-28 17:00:00,172.1182114017947,127.48432665325697,214.79222845931702,231.0
16770,2019-01-28 18:00:00,168.41237376549253,127.49564283297059,210.4637224601553,243.0
16771,2019-01-28 19:00:00,171.6489555107295,130.15348051341743,210.48233889362749,242.0
16772,2019-01-28 20:00:00,179.59043827912484,139.73528673396294,220.00342556786657,305.0
16773,2019-01-28 21:00:00,184.60538441399936,146.4034692705344,226.69421776271324,288.0
16774,2019-01-28 22:00:00,179.32142937459741,136.77985068031091,225.6063071971017,268.0
16775,2019-01-28 23:00:00,162.5584870291084,122.02464354228601,202.65942509122868,188.0
16776,2019-01-29 00:00:00,140.3376082726634,97.25318918453195,184.84448212410655,140.0
16777,2019-01-29 01:00:00,121.1428720448287,80.16043782128381,160.85699544668955,96.0
16778,2019-01-29 02:00:00,109.75315386300593,68.01187140812776,152.4093004169006,66.0
16779,2019-01-29 03:00:00,105.01092387748888,63.04969948707163,148.4175507410158,69.0
16780,2019-01-29 04:00:00,102.96586915097737,60.49389438843788,144.60259653360836,41.0
16781,2019-01-29 05:00:00,101.80164210787046,60.76596954421376,144.8783542137856,52.0
16782,2019-01-29 06:00:00,103.63624811138517,59.59826645250026,143.45671698502127,63.0
16783,2019-01-29 07:00:00,111.7451731289723,68.69495758979927,149.0241925472938,64.0
16784,2019-01-29 08:00:00,126.38818111987374,85.10273399582965,167.04431684828396,112.0
16785,2019-01-29 09:00:00,143.63036604317236,102.06395246907431,184.2001093970525,146.0
16786,2019-01-29 10:00:00,158.3048137318368,116.39236561846336,201.60765171684227,190.0
